Id,Weekly_Sales
18_83_2012-11-02,1889.0009702380946
18_83_2012-11-09,1889.0009702380946
18_83_2012-11-16,1889.0009702380946
18_83_2012-11-23,2234.0333154761893
18_83_2012-11-30,1889.0009702380946
18_83_2012-12-07,1965.8363273809523
18_83_2012-12-14,1978.0057321428565
18_83_2012-12-21,1966.877696428571
18_83_2012-12-28,2190.0021130952373
18_83_2013-01-04,2906.722077380952
18_83_2013-01-11,2571.845068452381
18_83_2013-01-18,2408.7717648809517
18_83_2013-01-25,1887.8592827380958
18_83_2013-02-01,1920.8898346088438
18_83_2013-02-08,2640.4108792517004
18_83_2013-02-15,2475.518766156463
18_83_2013-02-22,2767.00619642857
18_83_2013-03-01,2921.3876934523796
18_83_2013-03-08,3367.9653639455782
18_83_2013-03-15,3469.2067597789114
18_83_2013-03-22,3446.1013490646255
18_83_2013-03-29,3401.5707270408175
18_83_2013-04-05,3636.7445059523843
18_83_2013-04-12,3058.901386904763
18_83_2013-04-19,2781.1329642857136
18_83_2013-04-26,2074.5148630952376
18_83_2013-05-03,2314.135845238094
18_83_2013-05-10,2252.511095238097
18_83_2013-05-17,2196.6661964285718
18_83_2013-05-24,2212.7786904761906
18_83_2013-05-31,2041.8263818027212
18_83_2013-06-07,2017.603637755102
18_83_2013-06-14,1787.1926369047612
18_83_2013-06-21,1698.2962499999999
18_83_2013-06-28,1927.3234761904762
18_83_2013-07-05,2224.1910238095234
18_83_2013-07-12,1983.982577380953
18_83_2013-07-19,1577.7519017857142
18_83_2013-07-26,1437.7667827380951
18_85_2012-11-02,1873.750452380953
18_85_2012-11-09,1886.5384226190483
18_85_2012-11-16,1885.7152976190482
18_85_2012-11-23,2089.237717261906
18_85_2012-11-30,2084.693514880953
18_85_2012-12-07,4776.996014880954
18_85_2012-12-14,6484.669389880952
18_85_2012-12-21,6590.50550595238
18_85_2012-12-28,2097.8272351190476
18_85_2013-01-04,1953.8161130952378
18_85_2013-01-11,1919.8892976190477
18_85_2013-01-18,1754.2013958333332
18_85_2013-01-25,1479.9459583333332
18_85_2013-02-01,1531.6454791666667
18_85_2013-02-08,1696.410199404761
18_85_2013-02-15,1591.8823601190475
18_85_2013-02-22,1419.8922797619048
18_85_2013-03-01,1425.1621904761905
18_85_2013-03-08,1410.3042202380955
18_85_2013-03-15,1308.4139791666664
18_85_2013-03-22,1335.5439357993198
18_85_2013-03-29,1330.3937899659863
18_85_2013-04-05,1460.785784013605
18_85_2013-04-12,1533.8053643707483
18_85_2013-04-19,1631.7302500000003
18_85_2013-04-26,1231.961806547619
18_85_2013-05-03,1594.098925595238
18_85_2013-05-10,1789.463264880953
18_85_2013-05-17,1798.2372202380955
18_85_2013-05-24,1567.6043681972787
18_85_2013-05-31,1448.9580497448976
18_85_2013-06-07,2094.6926696428577
18_85_2013-06-14,2183.9679285714283
18_85_2013-06-21,2167.729398809524
18_85_2013-06-28,1811.4832053571433
18_85_2013-07-05,1737.0317827380954
18_85_2013-07-12,1926.6372827380958
18_85_2013-07-19,1929.5817023809527
18_85_2013-07-26,2053.9290535714294
18_87_2012-11-02,23231.219419642868
18_87_2012-11-09,20351.78971428572
18_87_2012-11-16,19021.508502976194
18_87_2012-11-23,21072.527633928574
18_87_2012-11-30,20178.56011904762
18_87_2012-12-07,19743.486104166666
18_87_2012-12-14,19939.506785714282
18_87_2012-12-21,25478.82651041667
18_87_2012-12-28,18593.962096726187
18_87_2013-01-04,19908.223505952377
18_87_2013-01-11,18556.057315476184
18_87_2013-01-18,19053.49301190476
18_87_2013-01-25,19247.395050595234
18_87_2013-02-01,22496.049997023823
18_87_2013-02-08,22539.97257142858
18_87_2013-02-15,19466.877497023812
18_87_2013-02-22,19137.50773214286
18_87_2013-03-01,20976.803190476185
18_87_2013-03-08,19289.841740646265
18_87_2013-03-15,17940.00918112246
18_87_2013-03-22,16391.86541666668
18_87_2013-03-29,18310.741339285712
18_87_2013-04-05,20075.283035714274
18_87_2013-04-12,18510.474714285712
18_87_2013-04-19,17358.694589285715
18_87_2013-04-26,17362.28918154762
18_87_2013-05-03,18658.688425595232
18_87_2013-05-10,18650.69059821429
18_87_2013-05-17,18890.04018452382
18_87_2013-05-24,18669.552625000004
18_87_2013-05-31,18571.428345238102
18_87_2013-06-07,20296.68996726191
18_87_2013-06-14,19042.10668154762
18_87_2013-06-21,18658.38082142857
18_87_2013-06-28,20143.959994047622
18_87_2013-07-05,21773.686958333335
18_87_2013-07-12,18367.6049047619
18_87_2013-07-19,18743.258651785705
18_87_2013-07-26,18056.108726190476
18_90_2012-11-02,28043.709534863938
18_90_2012-11-09,28001.170784863938
18_90_2012-11-16,28063.178784863936
18_90_2012-11-23,28103.390272959183
18_90_2012-11-30,28005.652534863937
18_90_2012-12-07,28107.187921768702
18_90_2012-12-14,28256.7892670068
18_90_2012-12-21,28795.177927721084
18_90_2012-12-28,27034.69922980442
18_90_2013-01-04,26535.743220238106
18_90_2013-01-11,25912.99352253402
18_90_2013-01-18,26132.092085034015
18_90_2013-01-25,25595.05043622449
18_90_2013-02-01,27994.42377338436
18_90_2013-02-08,28543.580588860557
18_90_2013-02-15,27003.986568452383
18_90_2013-02-22,27785.63293154762
18_90_2013-03-01,28422.141720238105
18_90_2013-03-08,29285.22102933675
18_90_2013-03-15,26972.897481717704
18_90_2013-03-22,24706.775088860548
18_90_2013-03-29,24738.06648767007
18_90_2013-04-05,28502.299979166644
18_90_2013-04-12,25208.27415178571
18_90_2013-04-19,24445.763562499993
18_90_2013-04-26,24356.987952380947
18_90_2013-05-03,25845.106011904758
18_90_2013-05-10,25896.60087797619
18_90_2013-05-17,24311.761183673465
18_90_2013-05-24,23806.644061649655
18_90_2013-05-31,23914.460168792517
18_90_2013-06-07,24951.539136904765
18_90_2013-06-14,24377.59212797619
18_90_2013-06-21,23906.548650085046
18_90_2013-06-28,23797.782340561236
18_90_2013-07-05,24775.312619047636
18_90_2013-07-12,23514.48975127552
18_90_2013-07-19,23270.28460246599
18_90_2013-07-26,23222.032087585038
18_91_2012-11-02,26051.27890178571
18_91_2012-11-09,26095.199794642853
18_91_2012-11-16,26038.348663690474
18_91_2012-11-23,29740.544434523825
18_91_2012-11-30,26038.348663690474
18_91_2012-12-07,26112.5031875
18_91_2012-12-14,26002.008842261897
18_91_2012-12-21,26002.008842261897
18_91_2012-12-28,29638.20324404763
18_91_2013-01-04,28782.522489370753
18_91_2013-01-11,27008.92260841837
18_91_2013-01-18,26019.06979591837
18_91_2013-01-25,25318.454289965983
18_91_2013-02-01,28330.319932823124
18_91_2013-02-08,31165.126764880963
18_91_2013-02-15,25847.132785714286
18_91_2013-02-22,25809.862633928573
18_91_2013-03-01,27199.90674107144
18_91_2013-03-08,27813.29667559526
18_91_2013-03-15,25671.537300595253
18_91_2013-03-22,23546.471735119045
18_91_2013-03-29,23853.56430952381
18_91_2013-04-05,27769.964764880973
18_91_2013-04-12,24505.51257440476
18_91_2013-04-19,23270.0479332483
18_91_2013-04-26,23360.964227891156
18_91_2013-05-03,26693.827883928585
18_91_2013-05-10,26149.120101190485
18_91_2013-05-17,23497.636952380944
18_91_2013-05-24,23225.92829761905
18_91_2013-05-31,23517.30016666667
18_91_2013-06-07,26400.51291964284
18_91_2013-06-14,24621.153633928567
18_91_2013-06-21,23146.449616071426
18_91_2013-06-28,23201.385598214285
18_91_2013-07-05,24501.20521130953
18_91_2013-07-12,23328.774032738096
18_91_2013-07-19,22727.612782738095
18_91_2013-07-26,22520.493571428575
18_92_2012-11-02,75796.69791071431
18_92_2012-11-09,75796.69791071431
18_92_2012-11-16,75796.69791071431
18_92_2012-11-23,81371.66858035719
18_92_2012-11-30,75796.69791071431
18_92_2012-12-07,75796.69791071431
18_92_2012-12-14,75796.69791071431
18_92_2012-12-21,75819.79201785718
18_92_2012-12-28,81394.76268750003
18_92_2013-01-04,76225.71966666667
18_92_2013-01-11,65386.21670535717
18_92_2013-01-18,63263.00241964287
18_92_2013-01-25,59566.82920238094
18_92_2013-02-01,65614.76738095238
18_92_2013-02-08,69744.33041666666
18_92_2013-02-15,61629.676187500016
18_92_2013-02-22,61270.44912648811
18_92_2013-03-01,63277.773690476206
18_92_2013-03-08,67059.16260416668
18_92_2013-03-15,60773.803839285705
18_92_2013-03-22,56376.87201955783
18_92_2013-03-29,57393.008138605444
18_92_2013-04-05,67442.11939285714
18_92_2013-04-12,60446.76959821428
18_92_2013-04-19,63107.482005952384
18_92_2013-04-26,60754.051142857126
18_92_2013-05-03,66040.22205144557
18_92_2013-05-10,66859.03818239797
18_92_2013-05-17,63078.661562500005
18_92_2013-05-24,63110.28625000001
18_92_2013-05-31,63176.911443452394
18_92_2013-06-07,67978.67736607142
18_92_2013-06-14,64429.25046130952
18_92_2013-06-21,61891.87764880952
18_92_2013-06-28,62912.34059226188
18_92_2013-07-05,66728.7534047619
18_92_2013-07-12,61709.28308035713
18_92_2013-07-19,59365.43169940478
18_92_2013-07-26,59451.27579464287
18_93_2012-11-02,3428.5992916666664
18_93_2012-11-09,3428.5992916666664
18_93_2012-11-16,3428.5992916666664
18_93_2012-11-23,5051.39193452381
18_93_2012-11-30,3428.5992916666664
18_93_2012-12-07,3428.5992916666664
18_93_2012-12-14,3428.5992916666664
18_93_2012-12-21,3428.5992916666664
18_93_2012-12-28,5051.39193452381
18_93_2013-01-04,3272.6500476190477
18_93_2013-01-11,3272.6500476190477
18_93_2013-01-18,3059.807369047618
18_93_2013-01-25,2943.7683571428565
18_93_2013-02-01,3452.930095238093
18_93_2013-02-08,3783.5415178571443
18_93_2013-02-15,2759.763907738095
18_93_2013-02-22,2703.9931101190477
18_93_2013-03-01,2859.4211279761907
18_93_2013-03-08,2966.490726190476
18_93_2013-03-15,2936.485886904761
18_93_2013-03-22,3329.250452380952
18_93_2013-03-29,3143.203785714286
18_93_2013-04-05,3542.747928571428
18_93_2013-04-12,3413.3063154761903
18_93_2013-04-19,3315.716791666666
18_93_2013-04-26,3316.2618273809503
18_93_2013-05-03,4213.36719642857
18_93_2013-05-10,4507.970410714286
18_93_2013-05-17,4425.612994047621
18_93_2013-05-24,5164.368244047616
18_93_2013-05-31,6112.037321428571
18_93_2013-06-07,5935.853154761904
18_93_2013-06-14,5745.662892857144
18_93_2013-06-21,5632.426464285716
18_93_2013-06-28,5998.933904761907
18_93_2013-07-05,7398.029755952381
18_93_2013-07-12,6941.853857142857
18_93_2013-07-19,5060.109615646258
18_93_2013-07-26,4701.793008503401
18_94_2012-11-02,8249.188702380954
18_94_2012-11-09,8249.188702380954
18_94_2012-11-16,8249.188702380954
18_94_2012-11-23,8398.324386904767
18_94_2012-11-30,8249.188702380954
18_94_2012-12-07,8249.188702380954
18_94_2012-12-14,8249.188702380954
18_94_2012-12-21,8249.188702380954
18_94_2012-12-28,8398.324386904767
18_94_2013-01-04,9260.207752976186
18_94_2013-01-11,9211.638586309524
18_94_2013-01-18,9403.986026785715
18_94_2013-01-25,8902.127436649664
18_94_2013-02-01,8608.33560629252
18_94_2013-02-08,8815.47335926871
18_94_2013-02-15,11127.422821428572
18_94_2013-02-22,9336.378537840134
18_94_2013-03-01,8978.539371173469
18_94_2013-03-08,8750.24675807823
18_94_2013-03-15,8434.126991071429
18_94_2013-03-22,8288.059907738096
18_94_2013-03-29,8315.14251190476
18_94_2013-04-05,8844.973678571423
18_94_2013-04-12,8512.264089285714
18_94_2013-04-19,8361.866559523809
18_94_2013-04-26,8224.318818452373
18_94_2013-05-03,8906.415520833329
18_94_2013-05-10,9043.699479166664
18_94_2013-05-17,10525.022425595245
18_94_2013-05-24,8548.073214285721
18_94_2013-05-31,9440.61135119048
18_94_2013-06-07,9421.339403061222
18_94_2013-06-14,9289.188554846934
18_94_2013-06-21,9194.892141156459
18_94_2013-06-28,8439.386869047621
18_94_2013-07-05,9768.203199404757
18_94_2013-07-12,8836.66714285714
18_94_2013-07-19,8431.042232142858
18_94_2013-07-26,8068.867160714285
18_95_2012-11-02,63957.21492559523
18_95_2012-11-09,58967.64158035714
18_95_2012-11-16,56694.07833630952
18_95_2012-11-23,51931.98832738095
18_95_2012-11-30,56127.988553571406
18_95_2012-12-07,60453.82541666667
18_95_2012-12-14,59979.43863095237
18_95_2012-12-21,61939.453214285706
18_95_2012-12-28,46343.06142857141
18_95_2013-01-04,55502.44234821429
18_95_2013-01-11,52051.60149107144
18_95_2013-01-18,54873.89485714284
18_95_2013-01-25,49215.53988690473
18_95_2013-02-01,59427.95185119048
18_95_2013-02-08,59433.28066071431
18_95_2013-02-15,52708.56202083336
18_95_2013-02-22,55298.458196003434
18_95_2013-03-01,57415.59851658166
18_95_2013-03-08,59519.14003146263
18_95_2013-03-15,54156.87473129254
18_95_2013-03-22,53033.14612797622
18_95_2013-03-29,52372.129479166666
18_95_2013-04-05,57939.13159821429
18_95_2013-04-12,52043.12583886054
18_95_2013-04-19,54015.008970238094
18_95_2013-04-26,51941.64252976189
18_95_2013-05-03,58072.59387202381
18_95_2013-05-10,56143.70119047618
18_95_2013-05-17,56018.20630952379
18_95_2013-05-24,60967.13089583331
18_95_2013-05-31,62098.354348214285
18_95_2013-06-07,60959.6532627551
18_95_2013-06-14,60463.99347108843
18_95_2013-06-21,61899.616497023795
18_95_2013-06-28,64315.098050595225
18_95_2013-07-05,69551.0490922619
18_95_2013-07-12,60101.692735119046
18_95_2013-07-19,59179.001071428596
18_95_2013-07-26,57359.80549702382
18_96_2012-11-23,-13.337199404761899
18_96_2012-11-30,-7.208306547619048
18_96_2012-12-07,-7.208306547619048
18_96_2012-12-14,-9.825187500000004
18_97_2012-11-02,7854.492485119047
18_97_2012-11-09,7854.492485119047
18_97_2012-11-16,7854.492485119047
18_97_2012-11-23,8397.003627976193
18_97_2012-11-30,7854.492485119047
18_97_2012-12-07,7854.492485119047
18_97_2012-12-14,7854.492485119047
18_97_2012-12-21,7854.492485119047
18_97_2012-12-28,8397.003627976193
18_97_2013-01-04,8392.32618154762
18_97_2013-01-11,7486.009747023808
18_97_2013-01-18,7359.939657738093
18_97_2013-01-25,6930.05188392857
18_97_2013-02-01,7997.473425595238
18_97_2013-02-08,8218.439223214285
18_97_2013-02-15,6743.7618154761885
18_97_2013-02-22,7156.426616071427
18_97_2013-03-01,7716.635092261908
18_97_2013-03-08,7816.907830357145
18_97_2013-03-15,7311.017172619048
18_97_2013-03-22,7167.202446428571
18_97_2013-03-29,6924.439113095236
18_97_2013-04-05,7954.169583333329
18_97_2013-04-12,7051.507892857141
18_97_2013-04-19,6797.08057142857
18_97_2013-04-26,6777.720214285713
18_97_2013-05-03,7385.862949404759
18_97_2013-05-10,7594.567488095237
18_97_2013-05-17,7552.561875000004
18_97_2013-05-24,8020.854723214286
18_97_2013-05-31,8199.210616071427
18_97_2013-06-07,8569.064791666662
18_97_2013-06-14,8001.1931130952335
18_97_2013-06-21,7936.911282738094
18_97_2013-06-28,8015.043425595237
18_97_2013-07-05,8944.46358928571
18_97_2013-07-12,7911.967199404759
18_97_2013-07-19,7471.342318452379
18_97_2013-07-26,7200.568732142856
18_98_2012-11-02,2500.7303422619043
18_98_2012-11-09,2397.4683422619046
18_98_2012-11-16,2333.8653065476187
18_98_2012-11-23,2321.5257738095243
18_98_2012-11-30,2175.6860416666664
18_98_2012-12-07,2346.046317176871
18_98_2012-12-14,2354.523129676871
18_98_2012-12-21,2277.0746653911565
18_98_2012-12-28,1983.6312738095246
18_98_2013-01-04,1500.9729523809522
18_98_2013-01-11,1489.5980595238093
18_98_2013-01-18,1655.105845238096
18_98_2013-01-25,1498.9443333333331
18_98_2013-02-01,1556.4167410714288
18_98_2013-02-08,1739.478441751702
18_98_2013-02-15,1726.4905548469392
18_98_2013-02-22,1658.247943452381
18_98_2013-03-01,1641.6011220238095
18_98_2013-03-08,1544.9795871598637
18_98_2013-03-15,1553.0672091836732
18_98_2013-03-22,1637.3159651360545
18_98_2013-03-29,1618.4066823979595
18_98_2013-04-05,1672.4391607142854
18_98_2013-04-12,1749.5822410714286
18_98_2013-04-19,1484.3627976190473
18_98_2013-04-26,1434.583050595238
18_98_2013-05-03,1718.9814107142847
18_98_2013-05-10,1996.6898333333338
18_98_2013-05-17,2035.3846994047624
18_98_2013-05-24,1768.1867261904756
18_98_2013-05-31,1841.0846607142848
18_98_2013-06-07,1915.5592738095233
18_98_2013-06-14,1909.6667499999999
18_98_2013-06-21,1738.8557797619053
18_98_2013-06-28,1900.1532261904765
18_98_2013-07-05,1975.612672619048
18_98_2013-07-12,1740.2324464285707
18_98_2013-07-19,1834.2165892857133
18_98_2013-07-26,1911.6993065476186
18_99_2012-11-30,2175.6860416666664
18_99_2012-12-07,2346.046317176871
18_99_2012-12-14,2354.523129676871
18_99_2012-12-21,2277.0746653911565
18_99_2013-01-11,1489.5980595238093
19_1_2012-11-02,37561.52760714286
19_1_2012-11-09,17169.593398809528
19_1_2012-11-16,16837.629840561225
19_1_2012-11-23,18713.536464285717
19_1_2012-11-30,24346.939425595232
19_1_2012-12-07,34387.605523809536
19_1_2012-12-14,47613.60540773811
19_1_2012-12-21,69140.22409821427
19_1_2012-12-28,23048.767336309527
19_1_2013-01-04,11337.317982142858
19_1_2013-01-11,11626.8673125
19_1_2013-01-18,13816.340620748295
19_1_2013-01-25,15011.690226190472
19_1_2013-02-01,19839.16199404762
19_1_2013-02-08,32532.67430654761
19_1_2013-02-15,48722.370473214294
19_1_2013-02-22,18210.286340986386
19_1_2013-03-01,18641.080954081623
19_1_2013-03-08,19526.39326658164
19_1_2013-03-15,19818.456287414974
19_1_2013-03-22,21406.097431547623
19_1_2013-03-29,36554.560542658735
19_1_2013-04-05,89114.29081845237
19_1_2013-04-12,52006.689018282326
19_1_2013-04-19,15908.237014880955
19_1_2013-04-26,15654.574107142858
19_1_2013-05-03,15525.970955357148
19_1_2013-05-10,15677.299205357147
19_1_2013-05-17,15418.13949107143
19_1_2013-05-24,14424.626389880945
19_1_2013-05-31,14299.755044642849
19_1_2013-06-07,15034.49937797619
19_1_2013-06-14,14902.486622874154
19_1_2013-06-21,14993.782426445581
19_1_2013-06-28,15048.402449404764
19_1_2013-07-05,15755.313943452382
19_1_2013-07-12,15513.310389880959
19_1_2013-07-19,14733.867869047623
19_1_2013-07-26,14434.071886904765
19_2_2012-11-02,46909.42062499999
19_2_2012-11-09,47189.48092261905
19_2_2012-11-16,46859.69832142857
19_2_2012-11-23,46914.12408928572
19_2_2012-11-30,48883.32423214283
19_2_2012-12-07,53389.751317602015
19_2_2012-12-14,60608.718549744866
19_2_2012-12-21,79019.49013392859
19_2_2012-12-28,53044.90908928573
19_2_2013-01-04,43133.28927295918
19_2_2013-01-11,42158.5456152211
19_2_2013-01-18,44499.87365773809
19_2_2013-01-25,46627.21011607144
19_2_2013-02-01,47422.825285714294
19_2_2013-02-08,49384.62685714288
19_2_2013-02-15,48727.39468452382
19_2_2013-02-22,49677.12823214285
19_2_2013-03-01,50444.3327470238
19_2_2013-03-08,49218.1166220238
19_2_2013-03-15,48738.13974702381
19_2_2013-03-22,49201.81741964286
19_2_2013-03-29,50458.46894345239
19_2_2013-04-05,53240.90467261907
19_2_2013-04-12,48166.382434523824
19_2_2013-04-19,48085.94120833334
19_2_2013-04-26,47606.40466666668
19_2_2013-05-03,48963.73655952383
19_2_2013-05-10,47576.84054761906
19_2_2013-05-17,46508.4443214286
19_2_2013-05-24,48393.93679464287
19_2_2013-05-31,47721.29232057824
19_2_2013-06-07,48827.08247916666
19_2_2013-06-14,48564.49208630952
19_2_2013-06-21,49088.79786011905
19_2_2013-06-28,50422.849080357126
19_2_2013-07-05,49787.77139285714
19_2_2013-07-12,49173.79863095238
19_2_2013-07-19,49113.81149702381
19_2_2013-07-26,48211.092491071424
19_3_2012-11-02,11287.166026785717
19_3_2012-11-09,11445.279851190475
19_3_2012-11-16,11292.739294642857
19_3_2012-11-23,14249.980363095234
19_3_2012-11-30,13858.730586309526
19_3_2012-12-07,17364.711190476188
19_3_2012-12-14,21479.258375000005
19_3_2012-12-21,27015.893708333333
19_3_2012-12-28,12180.307190476191
19_3_2013-01-04,14575.24642261905
19_3_2013-01-11,14671.136955357146
19_3_2013-01-18,17183.24075
19_3_2013-01-25,23421.590982142854
19_3_2013-02-01,17160.522875000002
19_3_2013-02-08,15259.226895408168
19_3_2013-02-15,13882.844778911565
19_3_2013-02-22,12804.973627976198
19_3_2013-03-01,13165.159257227899
19_3_2013-03-08,12680.67461607143
19_3_2013-03-15,10712.022604166666
19_3_2013-03-22,10665.03630952381
19_3_2013-03-29,11861.996857142856
19_3_2013-04-05,12788.507396258505
19_3_2013-04-12,10815.879510841836
19_3_2013-04-19,10878.507906675168
19_3_2013-04-26,11185.538271258503
19_3_2013-05-03,11908.715112032312
19_3_2013-05-10,11416.794473001695
19_3_2013-05-17,10278.90072661565
19_3_2013-05-24,9788.360464285712
19_3_2013-05-31,10045.024410714283
19_3_2013-06-07,10756.278413690481
19_3_2013-06-14,10627.925767857143
19_3_2013-06-21,9768.828633928571
19_3_2013-06-28,9709.068410714286
19_3_2013-07-05,9744.750272959185
19_3_2013-07-12,12762.773336309523
19_3_2013-07-19,17069.384928571428
19_3_2013-07-26,21520.043943877547
19_4_2012-11-02,29122.735668154757
19_4_2012-11-09,29136.560072916665
19_4_2012-11-16,29077.247691964276
19_4_2012-11-23,32549.629532738098
19_4_2012-11-30,31378.377976190484
19_4_2012-12-07,31355.455118197286
19_4_2012-12-14,31166.35506462584
19_4_2012-12-21,35988.824092261886
19_4_2012-12-28,29883.98925892857
19_4_2013-01-04,31604.770785714267
19_4_2013-01-11,29073.3409672619
19_4_2013-01-18,28889.963872023804
19_4_2013-01-25,29183.480090136058
19_4_2013-02-01,30495.95075297618
19_4_2013-02-08,30710.227785714294
19_4_2013-02-15,29085.30547916667
19_4_2013-02-22,29158.716071428575
19_4_2013-03-01,29777.264755952383
19_4_2013-03-08,29043.849267857142
19_4_2013-03-15,27725.82242559525
19_4_2013-03-22,27977.13177678572
19_4_2013-03-29,28790.520327380957
19_4_2013-04-05,30892.419107142865
19_4_2013-04-12,28853.691124999994
19_4_2013-04-19,28650.817357142856
19_4_2013-04-26,28490.02557738096
19_4_2013-05-03,31113.688505952385
19_4_2013-05-10,29449.360425595245
19_4_2013-05-17,28633.336812500005
19_4_2013-05-24,32977.37788690477
19_4_2013-05-31,32365.263613095234
19_4_2013-06-07,31911.675494047628
19_4_2013-06-14,31250.203235119057
19_4_2013-06-21,31397.115958333346
19_4_2013-06-28,33064.273961309525
19_4_2013-07-05,34800.85513095238
19_4_2013-07-12,31163.559869047614
19_4_2013-07-19,31558.52455357144
19_4_2013-07-26,30553.515654761915
19_5_2012-11-02,30795.503465773825
19_5_2012-11-09,35150.02129761905
19_5_2012-11-16,29926.058824404772
19_5_2012-11-23,114609.17356547622
19_5_2012-11-30,40454.53791028911
19_5_2012-12-07,52270.27255357144
19_5_2012-12-14,63206.74119940476
19_5_2012-12-21,90963.60805017009
19_5_2012-12-28,45660.78598511904
19_5_2013-01-04,22827.49217261906
19_5_2013-01-11,18692.82883333334
19_5_2013-01-18,18231.40545535715
19_5_2013-01-25,18323.405455357144
19_5_2013-02-01,26925.172065476185
19_5_2013-02-08,29696.989080357143
19_5_2013-02-15,37530.77380357143
19_5_2013-02-22,29670.383583333336
19_5_2013-03-01,28838.76987797618
19_5_2013-03-08,26404.07173809523
19_5_2013-03-15,24569.410050595237
19_5_2013-03-22,22356.797329506804
19_5_2013-03-29,23539.280153486405
19_5_2013-04-05,31596.175580357136
19_5_2013-04-12,26260.935788690484
19_5_2013-04-19,18694.83399404762
19_5_2013-04-26,18084.350279761904
19_5_2013-05-03,16781.88996130952
19_5_2013-05-10,17043.574324404755
19_5_2013-05-17,16929.419184523806
19_5_2013-05-24,14485.604047619045
19_5_2013-05-31,14525.33193154762
19_5_2013-06-07,19056.06634523809
19_5_2013-06-14,19985.763110119038
19_5_2013-06-21,18252.416752976194
19_5_2013-06-28,18722.472937500002
19_5_2013-07-05,17675.520470238094
19_5_2013-07-12,15716.854488095238
19_5_2013-07-19,15172.601520833337
19_5_2013-07-26,14834.989907738098
19_6_2012-11-02,3857.233407738095
19_6_2012-11-09,3857.233407738095
19_6_2012-11-16,3857.233407738095
19_6_2012-11-23,25371.93906845237
19_6_2012-11-30,6343.036154761902
19_6_2012-12-07,6368.86413095238
19_6_2012-12-14,11054.953526785714
19_6_2012-12-21,24074.51818877551
19_6_2012-12-28,9246.463458333335
19_6_2013-01-04,2484.6286309523816
19_6_2013-01-11,1990.4847738095243
19_6_2013-01-18,2476.9346577380957
19_6_2013-01-25,2661.276514880951
19_6_2013-02-01,3966.5795833333336
19_6_2013-02-08,4038.887514880954
19_6_2013-02-15,4940.504981292516
19_6_2013-02-22,4657.881327380952
19_6_2013-03-01,4076.4748575680255
19_6_2013-03-08,4108.885140306122
19_6_2013-03-15,3571.2518958333335
19_6_2013-03-22,3180.369166666667
19_6_2013-03-29,2776.935356292516
19_6_2013-04-05,3955.9809404761886
19_6_2013-04-12,3962.0073690476174
19_6_2013-04-19,3799.2894136904756
19_6_2013-04-26,3855.9486143707472
19_6_2013-05-03,5151.024437500002
19_6_2013-05-10,4925.893538690477
19_6_2013-05-17,5182.865589285714
19_6_2013-05-24,3947.6834464285703
19_6_2013-05-31,3809.855241071429
19_6_2013-06-07,4113.533023809525
19_6_2013-06-14,4124.393752976192
19_6_2013-06-21,5146.587
19_6_2013-06-28,4818.5502440476175
19_6_2013-07-05,4587.648794642857
19_6_2013-07-12,4290.18287797619
19_6_2013-07-19,5154.8072142857145
19_6_2013-07-26,4801.106937499999
19_7_2012-11-02,29572.614160714274
19_7_2012-11-09,38686.46954761906
19_7_2012-11-16,40045.022276785734
19_7_2012-11-23,107753.5445744048
19_7_2012-11-30,61876.9408720238
19_7_2012-12-07,83003.41109651362
19_7_2012-12-14,109597.9793035714
19_7_2012-12-21,161297.92096343535
19_7_2012-12-28,48960.42766964284
19_7_2013-01-04,18732.394500000002
19_7_2013-01-11,17450.41265178571
19_7_2013-01-18,18372.52351488095
19_7_2013-01-25,18045.657791666665
19_7_2013-02-01,20967.905857142865
19_7_2013-02-08,22347.672071428562
19_7_2013-02-15,23753.286934523814
19_7_2013-02-22,24965.0771904762
19_7_2013-03-01,22362.47617261905
19_7_2013-03-08,23692.837133928573
19_7_2013-03-15,33311.61682738096
19_7_2013-03-22,33884.09702083334
19_7_2013-03-29,32675.548764880954
19_7_2013-04-05,39517.25268835034
19_7_2013-04-12,36847.673105017006
19_7_2013-04-19,31979.810084608842
19_7_2013-04-26,27148.77512499999
19_7_2013-05-03,29112.403532738103
19_7_2013-05-10,28527.81974277212
19_7_2013-05-17,30783.339217261902
19_7_2013-05-24,35065.61990773808
19_7_2013-05-31,39768.71183035715
19_7_2013-06-07,29961.91394642856
19_7_2013-06-14,38682.256333333346
19_7_2013-06-21,42418.829574404765
19_7_2013-06-28,37664.323797619036
19_7_2013-07-05,38025.265154761895
19_7_2013-07-12,30030.683282738086
19_7_2013-07-19,28712.275035714276
19_7_2013-07-26,26941.682934523804
19_8_2012-11-02,42973.16019196429
19_8_2012-11-09,43070.30724553572
19_8_2012-11-16,42840.648834821426
19_8_2012-11-23,40974.98917261903
19_8_2012-11-30,43132.083313775525
19_8_2012-12-07,46065.87615476193
19_8_2012-12-14,47961.92897590704
19_8_2012-12-21,56905.76133928572
19_8_2012-12-28,39958.58250595238
19_8_2013-01-04,38812.638610119044
19_8_2013-01-11,38495.179053571424
19_8_2013-01-18,40099.967181547625
19_8_2013-01-25,40375.10014880953
19_8_2013-02-01,42790.963636904766
19_8_2013-02-08,43233.2874404762
19_8_2013-02-15,41312.38836309525
19_8_2013-02-22,42264.38884991497
19_8_2013-03-01,43712.68490051022
19_8_2013-03-08,42467.48829039116
